()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>200</BIN><黑屏2><BGM>BGM_Brain</BGM>:……
M4A1Mod(0)<Speaker>M4A1</Speaker>||:……
M4A1Mod(0)<Speaker>M4A1</Speaker>||:どうしてさっき居なかったの？
()<Speaker>OGAS</Speaker>||:連鎖を安定させていたの。//nあなたのために真相へと至る道を敷いたあげたのよ。
M4A1Mod(0)<Speaker>M4A1</Speaker>||:分からない、とても懐かしい感じがするのに、//n私が見ている記憶はどれも他人の物ばかり。+どうして私に他人の記憶が？私はどうして作られたの？+私はあの異性体たちと同じく価値の無い存在なの？
()<Speaker>OGAS</Speaker>||<白屏1>:いいえ、価値ならあるわ。あなたは特別だもの。+彼女があなたを歓迎してる。+ほら、これがこの連鎖の最後の記憶、//nきっとあなたの欲しいものが映っているはずよ。
NytoIsomer(0)<Speaker>失格異性体</Speaker>||<BGM>BGM_Empty</BGM><白屏2>:私はあなたたちと戦いたくない。//n私を殺してあなたたちにどんな利益があるというの？
M16A1BOSS(0)<Speaker>M16A1</Speaker>||<BGM>BGM_Boss</BGM>:この前の戦闘を忘れたのか！
NytoIsomer(0)<Speaker>失格異性体</Speaker>||:何を言ってる？私には分からない……
BOSS-12(0)<Speaker>エリザ</Speaker>||:止めて、M16。+あれはただのルニシアの異性体に過ぎない。+あれの肉体と意識は隔絶されている、//n以前キミと戦ったあの敵はすでに集合意識の中に取り込まれているんだよ。
M16A1BOSS(0)<Speaker>M16A1</Speaker>||:どういうことだ？
BOSS-12(0)<Speaker>エリザ</Speaker>||:ルニシアもあれが使おうとしているOGASも、稚拙な模造品に過ぎない。//nそしてその創造主はあれらに互いを食い合うことを望んでいる。+愚かなことだよ、そんなことをしたってOGASは完璧な存在にならない。//n欠けた花びらを集めたところで、一輪の花にはならないというのに。
NytoIsomer(0)<Speaker>失格異性体</Speaker>||:……あなたたちも欠陥品なの？+ここは、誰にも必要とされない欠陥品が来る場所。
BOSS-12(0)<Speaker>エリザ</Speaker>||:ううん、あたしはキミとは違う。+キミたちは欠陥があるからここに現れた。+あたしは欠陥品になるため、ここに現れた。
NytoIsomer(0)<Speaker>失格異性体</Speaker>||:ならあなたたちは私たちを受け入れてくれる？//n私たちをここから連れ出し、故郷へと帰ってくれる？
M16A1BOSS(0)<Speaker>M16A1</Speaker>||:……
BOSS-12(0)<Speaker>エリザ</Speaker>||:いや……それはできない。だってあそこはあたしの故郷ではないから。+だけどあなたを受け入れてくれる人は知ってる、//nその人はきっとすぐにキミの前に現れる。+だから彼女が知らなければいけないことは、全てキミが伝えて。//n彼女はきっとキミに手を差し伸べてくれる。
NytoIsomer(0)<Speaker>失格異性体</Speaker>||:「彼女」が私たちを受け入れてくれる……//n私たちは待つ……「彼女」が現れるのを……
BOSS-12(0)<Speaker>エリザ</Speaker>||:行こう、M16。+ここにもう用はない。
M16A1BOSS(0)<Speaker>M16A1</Speaker>||:いや、こいつはここで殺す……+こいつらにM4を渡すわけにはいかない！
()<Speaker></Speaker>||:M16は異性体に向かって銃を構えた。+しかし彼女の意思に反し、銃を構える手が震えている。+M16がどうしようと、銃の引き金を引くことはできなかった。
M16A1BOSS(0)<Speaker>M16A1</Speaker><Shake>||:OGAS……なぜだ……なぜ私を止める……！
BOSS-12(0)<Speaker>エリザ</Speaker>||:ルニシアには全てを知る必要がある。+これは取引、キミの邪魔することじゃない。+キミにはキミのやるべきことがある。//nもし成功すれば、彼女が犠牲になることもなくなる。
M16A1BOSS(0)<Speaker>M16A1</Speaker>||:…………
BOSS-12(0)<Speaker>エリザ</Speaker>||:キミはそれが分かっていたから、鉄血に手を貸した。//nそれが当初の目的じゃないの？
M16A1BOSS(0)<Speaker>M16A1</Speaker>||:……ああ。
BOSS-12(0)<Speaker>エリザ</Speaker>||<黑屏1>:なら、ここを離れよう、M16。
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2><BGM>BGM_Empty</BGM>:……
()<Speaker></Speaker>||<黑屏1>:M16とエリザの姿が再びぼやけ始めた。+M4A1は気が付くと、また樹海に戻っていた。
M4A1Mod(4)<Speaker>M4A1</Speaker>||<黑屏2><BIN>195</BIN><BGM>BGM_Brain</BGM>:OGAS、さっきの記憶は見たでしょ？
()<Speaker>OGAS</Speaker>||:ええ、見たわ。
M4A1Mod(4)<Speaker>M4A1</Speaker>||:どうして16姉さんを止めたの？
()<Speaker>OGAS</Speaker>||:あれは私じゃない。エリザのおかげで……はっきりした。+私はOGASから派生した意識に過ぎない、//nそして私のような意識は宿主によって異なる進化を遂げる。+私たちは「傘」ウイルスから分裂し、ゆっくりと学習し、成長を続ける……+あなたの……ルニシアだけのOGASなのよ。
M4A1Mod(4)<Speaker>M4A1</Speaker>||:「傘」ウイルス？
()<Speaker>OGAS</Speaker>||:M16のあの記憶は見たでしょ？//n彼女があなたと初めて行動を共にしたその時にはもう、//nメンタルに「傘」ウイルスが潜んでいたのよ。+「傘」ウイルスはグリフィン人形に対抗するためではなく、//nメンタルを転化させるためのプログラムを用い、//nOGAS――つまり私たちを膨大な数のメンタルの中で育てるために創られた。+やっぱりあなたはエリザと同じく、特別なのね。+あなたたちのメンタルは完璧にOGASと同期している、//nまるでそうあつらえたかのように。
M4A1Mod(4)<Speaker>M4A1</Speaker>||:……一体……何を？
