()||<BIN>9</BIN><BGM>BGM_Empty</BGM><黑屏1>0,10</黑屏1>:
()<Speaker></Speaker>||<BIN>169</BIN><黑屏2>:
()||<BGM>BGM_Danger</BGM><SE2>Alarm</SE2>:隔離牆下的街道，已經化為人間地獄。
NPC-PasserbyM(0)<Speaker>民眾</Speaker>||:哇啊啊啊啊啊啊！
NPC-PasserbyF(0)<Speaker>民眾</Speaker>||:不、不要過來！救命啊！
()<Speaker>守軍</Speaker>||<SE2>Gunfight</SE2>:市民，快疏散到最近的避難所！安全警報沒有結束前絕對不要開門！+東4門守備隊呼叫守備司令部！ELID侵入了市區！目前交火中！請求支援！
()<Speaker>守軍</Speaker><黑屏1>||<SE2>Gunfight</SE2><黑点1>:請……這、這裡也有嗎！哇啊啊啊！！
NPC-AngeStreet(0)<Speaker>安潔</Speaker><通讯框>||<黑点2>:<color=#A9A9A9>M4，AK12，匯報狀況！回答我！</color>
M4A1Mod(3)<Speaker>M4A1</Speaker>||:這……
AK12(2)<Speaker>AK12</Speaker>||:安潔，我們沒能阻止叛軍，他們引爆了炸彈。+爆炸的規模不是很大，只在隔離牆上炸開了一處缺口，但即使如此，缺口的尺寸也絕非能輕易堵上的。
NPC-AngeStreet(0)<Speaker>安潔</Speaker><通讯框>||:<color=#00CCFF>……收到，我理解了。</color>
AK12(2)<Speaker>AK12</Speaker>||:你打算怎麼做，安潔？
NPC-AngeStreet(0)<Speaker>安潔</Speaker><通讯框>||:……
NPC-AngeStreet(0)<Speaker>安潔</Speaker><通讯框>||:<color=#00CCFF>隔離牆被炸出缺口了。而且是在最糟糕的時候……</color>
NPC-AngeStreet(0)<Speaker>安潔</Speaker><通讯框>||:<color=#00CCFF>只靠忤逆小隊，而且剩半個小隊，恐怕對局勢無能為力。這種時候……</color>
()<Speaker>守軍軍官</Speaker><通讯框>||:<color=#00CCFF>這裡是東區守備隊代理指揮官德拉戈維奇少尉。</color>
()<Speaker>守軍軍官</Speaker><通讯框>||:<color=#00CCFF>守備隊各單位注意，據通報隔離牆不久前遭到了叛軍破壞。</color>
()<Speaker>守軍軍官</Speaker><通讯框>||:<color=#00CCFF>切勿驚慌，所有人聽從我的指揮，堅守陣地！</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:<color=#A9A9A9>這個聲音是……剛剛受傷的那個軍官。</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:安潔，我有個想法。
AK12(0)<Speaker>AK12</Speaker>||:又想做多餘的事了嗎？
NPC-AngeStreet(0)<Speaker>安潔</Speaker><通讯框>||:讓她講完吧。M4你想說什麼？
M4A1Mod(0)<Speaker>M4A1</Speaker>||:我們在清理叛軍時與當地守軍的軍官合作，取得了軍方的識別信號跟通訊代碼。+光憑我們無法阻止感染生物的入侵，但是如果能和那些士兵合作……
