()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>8</BIN><黑屏2><BGM>BGM_Room</BGM>:……任務完了。
NPC-Kalin(0)<Speaker>カリーナ</Speaker>||:指揮官さま、潜伏していた敵の殲滅を終えました。+でも残骸から白い勢力に関する手がかりは得られなかったみたいです。+とりあえず、収集した全データを送っておきますね。
()<Speaker>指揮官</Speaker>||:そうか……+答えを知るには、Kの口を割らせるしかないのかな。
()<Speaker></Speaker>||:……ピッ。
NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>見事な手際だな、指揮官。</color>+<color=#00CCFF>ここまで要領よく動ける奴はそういない。感銘を受けたよ。</color>
NPC-Kalin(3)<Speaker>カリーナ</Speaker>;NPC-Jason(0)||:頼まれた仕事は達成しました。+さぁ、約束を果たしてもらいますよ。+せめて今回の背景ぐらいは説明してくれるんですよね？
NPC-Kalin(3);NPC-Jason(0)<Speaker>K</Speaker>||:<color=#00CCFF>これでお前たちが何も知らずとも、任務を立派に遂行できることが証明されたな。</color>+<color=#00CCFF>まぁ、今回は成績に免じて教えてやってもいい。何が知りたい？</color>
NPC-Kalin(3)<Speaker>カリーナ</Speaker>;NPC-Jason(0)||:あなたがROさんに渡したアタッシュケース……//nその中の分析情報をもってすれば、潜伏していた人形の位置を//n正確に特定できたはずです。+それなのに、みずから手を下さないのは何故なんです？
NPC-Kalin(3);NPC-Jason(0)<Speaker>K</Speaker>||:<color=#00CCFF>誰かがターゲットを探し出して、お前たちがそれを殲滅する。これがルールだ。データベースを通じて情報のやりとりをするのは、ただ安全を確保するためだ。</color>
NPC-Kalin(3)<Speaker>カリーナ</Speaker>;NPC-Jason(0)||:私たちに白い勢力を掃討させたのは、//n二か国会議の安全を確保するためですか？
NPC-Jason(0)<Speaker>K</Speaker>||:<color=#00CCFF>そうだ。</color>
NPC-Jason(0)<Speaker>指揮官</Speaker>||:…………否定するか、誤魔化すかと思っていたよ。
NPC-Jason(0)<Speaker>K</Speaker>||:<color=#00CCFF>オレが言わなくても、お前なら自力でその答えに辿り着けるだろうからな。</color>
NPC-Kalin(3)<Speaker>カリーナ</Speaker>;NPC-Jason(0)||:そこまで重要な会議なら、どうしてもっと実力のある部隊を//n投入しないんですか？私たちみたいな民間企業よりも、//n保安局のほうがよっぽど手堅いと思いますけど。
NPC-Kalin(3);NPC-Jason(0)<Speaker>K</Speaker>||:<color=#00CCFF>お前たちの方が、保安局よりも上手くできると考えている人物がいるからな。</color>
NPC-Kalin(3)<Speaker>カリーナ</Speaker>;NPC-Jason(0)||:なん……
NPC-Kalin(3);NPC-Jason(0)<Speaker>K</Speaker>||:<color=#00CCFF>……</color>+<color=#00CCFF>ここは国内じゃない、ましてやオレたちの影響下にある国でもない。</color>+<color=#00CCFF>わずかなヘマでもしたら、外交問題に発展しかねない。</color>+<color=#00CCFF>だからいくら彼らでも、ここでは慎重に動かざるを得ない。</color>+<color=#00CCFF>自分たちの正体を隠しつつ、敵を駆除してくれるような手駒が、彼らに必要だったというわけさ。</color>+<color=#00CCFF>だから確かにお前の言った通りに、ここではお前たちよりいい選択肢は他にない。</color>
NPC-Kalin(3)<Speaker>カリーナ</Speaker>;NPC-Jason(0)||:それならアンジェさんの情報を……
