()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<speaker></speaker>||<黑屏2><BIN>72</BIN><BGM>m_avg_labyrinth</BGM>:……电子空间。
UMP45Mod(0)<Speaker>UMP45</Speaker>||:……+在毫无察觉的情况下被拉入心智底层，我这个电子作战型号人形当得还真是失败啊？
()<speaker></speaker>||:UMP45环顾四周，寻找着可能的线索。+当电子空间里虚假的灯光打开时，面前只有一扇似曾相识的电子舱门在等待自己。
UMP45Mod(0)<Speaker>UMP45</Speaker>||:真是没有新意的家伙……+结果我也要和M4A1一样走出自己的迷宫么？+实在是……太老套了。
()<speaker></speaker>||<SE1>AVG_door_elecport</SE1><白屏1><BGM>BGM_Empty</BGM>:没多犹豫，UMP45走向了电子舱门。
()<speaker></speaker>||<白屏2><BIN>71</BIN><BGM>10258</BGM>:蒸汽的轰鸣、齿轮的噪音、发痛的食指、满是硝烟味的空气。+UMP45知道，这里就是蝴蝶行动当日的铁血工造总工厂内部。
UMP45Mod(0)<Speaker>UMP45</Speaker>||:真是糟糕的回忆啊……我知道你想做什么，M16。+但靠这种把戏是困不住我的，即使让我重复一万遍我也能走出来。
()<speaker></speaker>||:眼前的一切开始倒带，随着记忆的回流，熟悉感逐渐消失了。
()<Speaker>？？？</Speaker>||:所以不管如何，你要继续活下去。
UMP45Mod(0)<Speaker>UMP45</Speaker>||:只是那个时候的我……只是那个时候的我而已……
()<Speaker>？？？</Speaker>||:即使是人形，也有为自己活下去的理由吧？
UMP45Mod(0)<Speaker>UMP45</Speaker>||:不要怕……你可以做到的……+你已经改变了！……UMP45！
()<speaker></speaker>||:倒带完成的瞬间，最后一缕光芒黯淡下来，黑暗吞噬了UMP45的意识，记忆重新启动。
()<Speaker>？？？</Speaker>||<黑屏1>:不是为了别人，而是为了你自己……的理由。
()<speaker></speaker>||<黑屏2><BIN>71</BIN><BGM>BGM_Empty</BGM>:蝴蝶行动当天，铁血工厂内。
()<Speaker>人类军官</Speaker>||<BGM>BGM_Battle</BGM>:三号小队已经控制大厅，从后面包抄后门，七号小队准备突入目标房间！
()<speaker></speaker>||:旁边训练有素的格里芬精锐战术人形冲进房间，战斗瞬间结束了。+UMP45通过监控看着目标房间里发生的一切，虽然已经经过很多次演练，但是她依然对精锐人形的反应速度感到惊讶。
()<Speaker>格里芬人形A</Speaker>||:三号七号小队已经到达目标房间！
()<Speaker>格里芬人形B</Speaker>||:目标发现！目标发现！举起手来！
()<speaker></speaker>||:明晃晃的手电筒光聚集在一个瘦弱男子的身上。
NPC-Lyco(0)<Speaker>莱柯</Speaker>||:……
()<Speaker>人类军官</Speaker>||:请您把手从键盘上拿开，莱柯先生。我并不想动粗。
NPC-Lyco(0)<Speaker>莱柯</Speaker>||:未经许可擅自闯入私人研究所，破坏大量贵重仪器设备，光是这些行径已经足够失礼了。+至少让我知道，你们是奉谁的命令来的。
()<Speaker>人类军官</Speaker>||:苏联内务部少尉谢尔盖，根据内务人民委员会的命令，我奉命逮捕您。
NPC-Lyco(0)<Speaker>莱柯</Speaker>||:……+明白，之后请妥善处理我的研究资料。
()<Speaker>人类军官</Speaker>||:我们会的，只要您配合。这不会是多大问题，您甚至还可能继续您的研究。
NPC-Lyco(0)<Speaker>莱柯</Speaker>||:希望如此吧。
()<Speaker>？？？</Speaker>||:<color=#FFFF00>执行61号命令。</color>
UMP45_Young(1)<Speaker>UMP45</Speaker>||:这是什么声音？这不是我们的频道……
UMP40(0)<Speaker>UMP40</Speaker>||:45，我说过，不要出声。
()<speaker></speaker>||:UMP45疑惑地看着UMP40启动了一个陌生的模块。
UMP45_Young(2)<Speaker>UMP45</Speaker>||:这个模块是……喂，你在做什么，40！
()<speaker></speaker>||:UMP40没有回答，只是定定地看着进度条。
()<Speaker>人类军官</Speaker>||:七号小队，十四号小队，你们两梯队护送莱柯先生出去。+三号留下，随我整理资料。请吧，莱柯先生。这些人形会带你出去的。
()<Speaker>格里芬人形A</Speaker>||:支援小组可以开始做撤离准备了，我们开始带目标出来。+开始往撤离点行动，注意角落，移动移动。
()<speaker></speaker>||:UMP45和UMP40撤离房间，面色平静的莱柯保持着双手抱头的姿势跟着格里芬小队离开。
()<speaker></speaker>||<SE2>Alarm</SE2>:警报声却在他们走下楼梯的瞬间响起。
()<Speaker>格里芬人形B</Speaker>||:怎么回事？机器自动启动了！警报声？行动暴露了吗？
()<Speaker>格里芬人形A</Speaker>||<SE1>Runstep</SE1>:目标摆脱我们的控制了！可恶，快把他追回来！
()<speaker></speaker>||:身后传来人形的喊声，UMP45本想回头确认，UMP40却一把将她扑倒护在身下。
()<speaker></speaker>||<SE2>Gunfight</SE2><BGM>BGM_Empty</BGM>:随后四周便响起了密集的枪声。
