()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>169</BIN><黑屏2><BGM>BGM_Sneak</BGM>:德国，不莱梅城郊。
()<Speaker></Speaker>||:不莱梅是一座位于东德境内净化区的重要城市。+自三战以来，当地政策延续着自身多样化的特色不断发展，在政府的支持下吸引了大量居民迁入。+政府起初为外迁人员出台过对应政策，但基于城市自身资源限制，无法容纳溢出的人口，导致大量流动人口只能聚集于难民区艰难度日。+当地政府显然低估了污染区群众对生存土地的需求程度，时至今日，仍有大量流离失所的难民为谋求生计而来此寻找机会。
()<Speaker></Speaker>||:沸沸扬扬的人群在关口前你推我攘。+并不是所有人都有机会成为不莱梅庇护的一员，哪怕只是难民区的棚屋也一样难得。+即便不是难民，要通过普通的渠道进入不莱梅，都需要经过严格的审查工序。+如果没有携带政府批准的通行证的话，即便通过了隔离带，也不可能进入到隔离墙的另一侧。
NPC-AngeStreet(0)<Speaker>安洁莉娅</Speaker>||:……
NPC-AngeStreet(0);NPC-PasserbyM(0)<Speaker>难民</Speaker>||:……啊，抱歉撞到你了。
NPC-AngeStreet(0)<Speaker>安洁莉娅</Speaker>;NPC-PasserbyM(0)||:没关系，你先请吧。
NPC-AngeStreet(0);NPC-PasserbyM(0)<Speaker>难民</Speaker>||:真、真的可以吗？
NPC-AngeStreet(0)<Speaker>安洁莉娅</Speaker>||:嗯。+我在等人。
()<Speaker></Speaker>||:安洁莉娅的声音少有地温和。
()<Speaker></Speaker>||:炎热的天气中，安洁莉娅已经在审查关口前站立了十五分钟，不断地将自己的位置让给后面的人。+她的打扮看起来像是个落魄的拾荒者，为了遮掩皮肤上那些狰狞的疤痕，她把自己遮盖地很严实。+她不希望自己因为任何理由而吸引注目，所幸，即便是在夏天，像她这样的人也不在少数。+这个时代的人，总会有各种各样不想让别人看到自己身体的理由。
NPC-AngeStreet(0)<Speaker>安洁莉娅</Speaker>||:（……还剩两个吗？）
()<Speaker></Speaker>||:排队审查的人流前进的速度虽然不快，但至少没有塞车。+虽然人流也并没有严格地排成队列，但一切都按照规矩井然有序地进行着，不难看出管理上的熟练程度。+自然而然，停留在安洁周围的梯队也已经换了一拨又一拨。+而在其中，那几个跟她一样不急不忙的家伙就显得格外扎眼。
NPC-AngeStreet(0)<Speaker>安洁莉娅</Speaker>||:（看样子没带武器……是瞧不起我吗？）+（还是不方便隐藏呢？）
()<Speaker></Speaker>||:安洁用手臂轻轻敲了敲一旁的围栏，清脆的响声被人声淹没，没有人注意到她的异常行动。+但从刚才开始就被她锁定的两人明显因为安洁做出了像发暗号般的动作而紧张了起来，游离的眼神不约而同地聚集在了她的身上——尽管只是一霎。
NPC-AngeStreet(0)<Speaker>安洁莉娅</Speaker>||<BGM>BGM_Empty</BGM>:……早上好。
()<Speaker></Speaker>||:安洁和那两人的视线对上了。+在一惊之下，两人在一刹那又同时将自己的视线移开——跟踪别人时最忌讳的就是被被跟踪的人怀疑，这是跟踪的基本技巧，而安洁要利用的正是这一条件反射。
()<Speaker></Speaker>||<BGM>BGM_Danger</BGM>:而就在对方转开视线的那一刹那，一直站立在原地的安洁拉下了自己的兜帽，灵活地钻入了人群之中。+尽管对方发觉目标从视野中消失也只花了一眨眼的时间，但对于老练的特工而言，这点时间已经绰绰有余了。
特工A()<Speaker>特工A</Speaker>||:糟了！
()<Speaker></Speaker>||:意识到己方犯了了严重的错误，来不及懊悔的两人赶忙行动了起来。+尽管如此，嘈杂而拥挤的人流对任何人而言也都是难以逾越的障碍。+哪怕是训练有素的特工亦无法轻易穿行。
特工A()<Speaker>特工A</Speaker>||:我们跟丢了！
特工B()<Speaker>特工B</Speaker>||:我们分头行动！+一定要想办法找到她，别让她进城！
()<Speaker></Speaker>||:关口前，负责警戒的不莱梅士兵似乎并没有注意到这边稍微有些骚动的异常。+这一点不论对安洁还是不速之客都是好消息，他们都不想让事情变地难以收拾。+就像达成了某种默契一般，尽管双方的神经都绷紧到了极限，却又都尽可能地保持着低调。
NPC-AngeStreet(0)<Speaker>安洁莉娅</Speaker>||:（……换言之。）+（“不是城里的人”吗？）
()<Speaker></Speaker>||:这倒也是，毕竟如果是城里的人，也没有必要在进城之前动手。+现在全世界都在盯着自己，而自己又恰恰在这种紧要关头将自己置身于险地。+不可不谓之以无谋。
特工A()<Speaker>特工A</Speaker>||:到底跑到什么地方去了……+呃！
()<Speaker></Speaker>||:当特工中的一人在推挤的人群中搜索着的时候，一双有力的胳膊瞬间锁住了他的脖颈。+悄无声息，甚至连一点带着杀意的气息都没有感觉到，他一瞬间便完全落入了对方的掌控之中。
特工A()<Speaker>特工A</Speaker>||<SE1>Rope</SE1>:唔！——唔！
()<Speaker></Speaker>||:连发出一点声音的机会都没有，他涨红的脸就像快要炸裂的西红柿一样，短短数秒，便失去意识休克在地。
难民儿童()<Speaker>难民儿童</Speaker>||:……？？
NPC-AngeStreet(0)<Speaker>安洁莉娅</Speaker>||:……嘘。
()<Speaker></Speaker>||:对着目瞪口呆的小孩子露出了微笑，安洁做了个噤声的手势。+小孩拖着鼻涕，转身就啪嗒啪嗒地跑回到了母亲的身边，还不时回头张望，但他的母亲只是催促着他跟上队伍前进的脚步。
()<Speaker></Speaker>||:看起来似乎并没有人注意到这里发生的事情，即便注意到了，大概也没有人会停下来。+因为这与他们的死活无关。
()<Speaker></Speaker>||:等剩下的那人注意到同伴失去联络的时候，安洁已经又一次消失在了人流之中。
特工B()<Speaker>特工B</Speaker>||:施耐德！+见鬼……这女人是泥鳅吗！
()<Speaker></Speaker>||:他产生了一种极不好的感觉，一种发自内心的，难以言喻的毛骨悚然感。+原本他们才是捕猎的一方，但就在短短的几分钟内，双方的立场就发生了调换。+这对他而言根本是难以想象的事情。
特工B()<Speaker>特工B</Speaker>||:本来还以为是个蠢到连护卫都不带的女人。+没想到还有这种本事……可恶，被狠狠地小看了啊！
()<Speaker></Speaker>||:咒骂解决不了问题，当务之急是要在人群之中揪出那个可憎的女人。+人流对己方造成的障碍，对那个女人应该也是同理才对。
()<Speaker></Speaker>||:自己也是经历过一番修罗场的精英，只要再稍微拉近点距离，就可以轻易地控制她……+原本，应该是这样发展的。
