()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
NPC-AngeDamage(2)<Speaker>アンジェリア</Speaker>||<BGM>BGM_Sneak</BGM><BIN>157</BIN><睁眼>:私……まだ生きてるのか？
NPC-AngeDamage(2);AK12(0)<Speaker>AK-12</Speaker>||:そうよ。私たちみんな生きてる。
NPC-AngeDamage(2)<Speaker>アンジェリア</Speaker>;AK12(0)||:なぜだ？
NPC-AngeDamage(2);AN94(0)<Speaker>AN-94</Speaker>||:希望が現れたからですよ。
NPC-AngeDamage(2);SOPIIDamage(0)<Speaker>M4 SOPMOD II</Speaker>||:アンジェさん――
NPC-AngeDamage(2)<Speaker>アンジェリア</Speaker>;SOPIIDamage(0)||:SOP II？+SOP II……なのか？
NPC-AngeDamage(2);SOPIIDamage(0)<Speaker>M4 SOPMOD II</Speaker>||:あれ？アンジェさんわたしのこと知ってるの？
NPC-AngeDamage(0)<Speaker>アンジェリア</Speaker>;SOPIIDamage(0)||:そうね……でも色々変わったような……それに肩の……
NPC-AngeDamage(0);RO635(6)<Speaker>RO635</Speaker>||:あ、わたしのことは気にしなくていいです。とにかく友軍ということで。こんばんは、アンジェリアさん。
NPC-AngeDamage(0)<Speaker>アンジェリア</Speaker>;RO635(6)||:こんばんは……しかしなんだか見覚えのある色合いで……それに声も……
NPC-AngeDamage(0);HK416(0)<Speaker>416</Speaker>||:悪いけど、汚染エリアではジャミングがひどいから、信号を特定できなかったわ。だから直接来て探すしかなかったの。+汚染エリアも拡大し続けているし、放射線による感染も広まっている。ここにいる限り、いつ感染者と遭遇してもおかしくないわ。
NPC-AngeDamage(0)<Speaker>アンジェリア</Speaker>;HK416(0)||:416……あなたまで……
NPC-AngeDamage(0);HK416(0)<Speaker>416</Speaker>||:何か変？
NPC-AngeDamage(0)<Speaker>アンジェリア</Speaker>;HK416(0)||:他の404のメンバーは？
NPC-AngeDamage(0);HK416(0)<Speaker>416</Speaker>||:UMP45は重傷、他のメンバーはその介護で先に撤退したわ。挨拶できなくて悪かったわね。
