()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>136</BIN><黑屏2><BGM>BGM_Truth</BGM>:……教会内部にて。
()<Speaker></Speaker>||:教会へと撤退した指揮官と人形たち。//n幸いなことに、この戦火の中におかれながらも、//n教会はそれ本来の姿を保ったままでいる。+吐き気をもよおす焼け跡と、ELIDが死にぎわに撒き散らす液体がなければ、//n神聖さと希望を司るかつての壁画を、垣間見ることもできたかもしれない。
RO635(3)<Speaker>RO635</Speaker>||:皮肉よね……
()<Speaker></Speaker>||:RO635とSOP IIは、一体の天使像―――片翼をすでに失くし、//n頭部もガレキの中へと埋もれてしまった天使像の前で、足を止めた。
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:RO？なにか言った？
RO635(2)<Speaker>RO635</Speaker>;M4 SOPMOD IIMod(0)||:別に……ただ教会にいるから、ちょっと感慨深くなっただけ。+神は人々のために、正義や規則の概念をもうけたのに、//nここを見なさいよ。神が住まうはずの場所が、まるで墓地のようだわ。
RO635(2)<Speaker></Speaker>;M4 SOPMOD IIMod(0)||:RO635は、死体の上をそっとまたいだ。
RO635(2)<Speaker>RO635</Speaker>;M4 SOPMOD IIMod(0)||:正義とはなにか知っていて、それでも争い続けるなんて……
RO635(2);M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:でも指揮官も言ってたじゃん、なんだっけ、えーっと……+神が……みんなを好きで……？
RO635(2)<Speaker>RO635</Speaker>;M4 SOPMOD IIMod(0)||:それって、「神は、その独り子を//nお与えになったほどに、世を愛された」って言いたいの？
RO635(2);M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:そうそう、それそれ！+ていうかさ、人間が神さまの愛に甘えて、//n好きホーダイした結果、こうなったんじゃないかな？+だって戦争、ぜんぜん無くならないし……
RO635(2)<Speaker>RO635</Speaker>;M4 SOPMOD IIMod(0)||:もしかしたら、神様が定めたわけじゃないのかもね。
RO635(2);M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:本に書いてあることがホントなら、//n人間は何したって、神様に怒られたりしないんでしょ？
RO635(2);M4 SOPMOD IIMod(0)<Speaker></Speaker>||:SOP IIは不満気に、足元にある彫像の破片をけとばした。
RO635(2);M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:人間がさ……こうやって彫像を蹴ったって、許されるわけでしょ？+人を殺したって、怒られない……+街を全部めちゃくちゃにしたって、結局は許されちゃう。
