()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BGM>BGM_Brain</BGM><BIN>159</BIN><黑屏2>:……+タリン市内のもう一方にて。+404小隊が廃墟を捜索していた。
UMP45Mod(0)<Speaker>UMP45</Speaker>||:ジャミング源を見つけた。
UMP45Mod(0)<Speaker></Speaker>||:UMP45は手を招き、メンバーを集めた。
HK416Mod(0)<Speaker>416</Speaker><Shake>;UMP45Mod(0)||<白屏1>:冗談でしょ……+これって……
HK416()<Speaker>416</Speaker>||<BIN>198</BIN><白屏2>:人間の死体じゃない！
()<Speaker>UMP45</Speaker>||:正確にはジャミング源よ――もちろん、数あるうちの一つだけど。+んー……この子の下半身、機械で出来てるね。+生体反応が完全に消失してる。死んでからそんなに経ってないみたい。+ん？この花びらは……？
()<Speaker>416</Speaker>||:死体検証でもする気？
()<Speaker>UMP45</Speaker>||:雑用なんて今に限った話じゃないでしょ。どうせ請求もするし。+放射線で死んだのかしら？//n9、こいつの腕を持ち上げてくれる？+……
()<Speaker>UMP45</Speaker>||<黑屏1><BGM>BGM_Empty</BGM>:……9？
()<Speaker></Speaker>||<黑屏2><BIN>199</BIN><SE1>AVG_whitenoise</SE1><BGM>m_avg_labyrinth</BGM>:空の色がいつの間にか変わっている。+UMP45の周囲に薄い霧がわだかまり、彼女と//n彼女の腕に抱えられた少女の死体以外に人影は見当たらなくなっていた。+かすかに布の擦れる音がした。周囲で大勢の人が何かを//n呟いているように聞こえるが、その聞きなれた声が何なのか、//nUMP45には思い出すことができなかった。+やがて、彼女の手が少女の柔らかくも冷たい手に強く握りしめられた。
