()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()||<BIN>9</BIN><黑屏2><BGM>BGM_Room</BGM>:……
NPC-YegorDamage(0)<Speaker>エゴール</Speaker>||:アンジェはどこへ逃げ込んだ？
NPC-YegorDamage(0);NPC-Yegor(3)<Speaker>軍の上等兵</Speaker>||:信号によりますと、アンジェとその部隊は【イエローエリア】に位置する建築群に逃げ込んだようです。戦車部隊の到着までまだ少し時間がかかりますが、我々の人形はすでにやつらの位置を特定しています。+それと、やつらが逃げ込んだ建築群の前方に我々の通信拠点がありますが、遠距離通信でその拠点の状況を確認することはできません。
NPC-YegorDamage(0)<Speaker>エゴール</Speaker>;NPC-Yegor(3)||:無駄なことを考えるな。我々の兵士なら必ずその責務を果たす。彼らがまだ生きていればの話だが……+追撃部隊を急がせろ。やつらの位置と数、そしてアンジェ本人がいるかどうかを確認して来い。
NPC-YegorDamage(0);NPC-Yegor(3)<Speaker>軍の上等兵</Speaker>||:十分前の信号スキャンですでに確認しました。
NPC-YegorDamage(0)<Speaker>エゴール</Speaker>;NPC-Yegor(3)||:信号なら偽装できる。今回の戦いで16Labの実力はよく分かった。そして、私はまだアンジェの映像を確認できていない。
NPC-YegorDamage(0);NPC-Yegor(3)<Speaker>軍の上等兵</Speaker>||:二手に分かれて行動している可能性がある、ということですか？
NPC-YegorDamage(0)<Speaker>エゴール</Speaker>;NPC-Yegor(3)||:そうだ。人形数十体と引き換えに自分の命が助かるのなら、人間であれば誰でもそうするだろう。
NPC-YegorDamage(0);NPC-Yegor(3)<Speaker>軍の上等兵</Speaker>||:そうなれば、例の廃棄ビルのところで分かれた可能性が一番高いはずですが、その付近での信号スキャン結果を見る限り、人間のバイタル信号はありませんでした。誰かがビルに入った痕跡も確認できていません。
NPC-YegorDamage(0)<Speaker>エゴール</Speaker>||<黑点1>:……果たして本当にそうなのか？
()||<黑点2>:……同じ頃。
安洁()<Speaker>アンジェリア</Speaker>||<黑屏1>:……
()<Speaker>アンジェリア</Speaker>||<BIN>46</BIN><睁眼>:AK12……
AK12(2)<Speaker>AK-12</Speaker>||:アンジェ……やっと……
NPC-AngeDamage(2)<Speaker>アンジェリア</Speaker>;AK12(2)||:珍しくそんな顔をするね……私……もしかして一回死んでた？
NPC-AngeDamage(2);AK12(2)<Speaker>AK-12</Speaker>||:一回だけじゃないわよ、それに死んだだけでもないわよ。さっきまで何回もゾンビになりかけていたわよ！
NPC-AngeDamage(2)<Speaker>アンジェリア</Speaker>;AK12(2)||:今もそのような気分なんだけどね……+ただの中直りかもしれないけど、もう暫くなんとか持つと思うわ。
NPC-AngeDamage(2);AK12(2)<Speaker>AK-12</Speaker>||:いつ気絶したのか分からないけど、416たちが行ってからもう30分経ったわよ。
NPC-AngeDamage(2);AN94(4)<Speaker>AN-94</Speaker>||:あなたの信号を偽装して、指揮官の指示で軍を誘き寄せる囮になってくれています。
NPC-AngeDamage(2)<Speaker>アンジェリア</Speaker>;AN94(4)||:指揮官が？
NPC-AngeDamage(2);AN94(4)<Speaker>AN-94</Speaker>||:救援隊が通信設備を残してくれました。先ほど設置しましたので、すぐ指揮官と連絡を取ることができます。+軍の部隊ももうすぐ追いついてきますので、ここに長くいることはできません。そのための策を考えて欲しいのです。
