()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>46</BIN><黑屏2><BGM>BGM_Truth</BGM>:コントロールセンターにて。
AR15Mod(0)<Speaker>ST AR-15</Speaker>||:どうしたの？
AR15Mod(0);M4A1Mod(0)<Speaker>M4A1</Speaker>||:他の部隊から情報の共有が来たの。別の偵察部隊が、//n干渉能力の著しく高い正体不明のユニットに出くわしたみたい。//nきっと前に強制連鎖をしてこようとした信号源だわ。
AR15Mod(0)<Speaker>ST AR-15</Speaker>;M4A1Mod(0)||:ボスがようやく姿を現した？
AR15Mod(0);M4A1Mod(0)<Speaker>M4A1</Speaker>||:でもその信号源は私たちの部隊を攻撃しなかったどころか、//nする素振りすら見せないままその場を離れた……一体何を考えてるのかしら。
AR15Mod(0)<Speaker>ST AR-15</Speaker>;M4A1Mod(0)||<黑屏1>0,5</黑屏1>:さっきのジャミングも目的は感じられないわ、//n突然消えるわで意味がわからないわ……
M4A1Mod(0)<Speaker>M4A1</Speaker>||<BIN>9</BIN><黑屏2>0,5</黑屏2><BGM>BGM_Truth</BGM>:（もしかして、その「異性体」が信号源なの？）+（OGAS、前にあの信号源がこの街の権限を持ってるって言っていたわよね。//nなら隔離壁の操作権限も彼女が持ってるってこと？）
M4A1Mod(0)<Speaker>透き通った声</Speaker>||:<color=#00CCFF>そうよ、あの信号源には数えきれないほどの指向性接続があった。そして、隔離壁の権限もそれの行き先の一つだった。</color>+<color=#00CCFF>また、それと同時に大量の監視機器が彼女を追跡していたのも感知したわ。どうやら真に裏で手を引いている者は、この信号源を信頼しきっているわけではないようね。</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:（彼女が監視されている？ということは、まさか私たちも！？）
M4A1Mod(0)<Speaker>透き通った声</Speaker>||:<color=#00CCFF>ええ、あなたたちが来る前は、わずかな接続要求しか感じ取れなかった。最初はあの異性体が発していたのだと思っていたけれど。</color>+<color=#00CCFF>発電所が爆破されてから大量の無秩序接続が発生したのを見るに、異性体を除く他の接続はなんらかの形で制御されてたのかもしれないわね。</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:（どういうこと？）
M4A1Mod(0)<Speaker>透き通った声</Speaker>||:<color=#00CCFF>今ある情報から見るに、あれらはこの街に縛られ、互いとの接続を制限されているんじゃないかしら。街を出ようとすれば、パラデウスの自律ユニットに狩られるといった形で。</color>+<color=#00CCFF>でも互いに接続したところで、何も変わらないのは明らかだから、共鳴を行えそうなあなたのことを追いかけようとするのは当然の理じゃないかしら。</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:（彼女は……一体何なの？）
M4A1Mod(0)<Speaker>透き通った声</Speaker>||:<color=#00CCFF>さっきの連鎖で見た記憶とあなたのメンタルモデル内の記憶に、一致するものがあったわ。であれば、間違いなくあなたたちは過去に関係があったはずよ。</color>+<color=#00CCFF>それで、あれらと繋がる準備は出来たの？</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:（あなたの言うことをどう信じろと？//nやたら接続を勧めてくるけど、異性体とメンタルを繋げたときに//n身体の権限をあなたに取られたらどうするの？）
M4A1Mod(0)<Speaker>透き通った声</Speaker>||:<color=#00CCFF>言ったでしょう、私は私に関する知識にしか興味がないの。あなたの身体なんてどうでもいいわ。</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:（でも前科があるわ。）
M4A1Mod(0)<Speaker>透き通った声</Speaker>||:<color=#00CCFF>あれは、そうせざるを得なかったからやったまでよ。</color>+<color=#00CCFF>それでも心配だというなら、あなたの創造主を見習ってバックドアを設けてもいいわ。あなたが深層空間に埋もれても、他の人形があなたのメンタルを引っ張りだせるように。</color>+<color=#00CCFF>ただ、推奨はしないわ。深く潜り過ぎてメンタルが融合したら、あなたのただっ広いメンタルは何ともないでしょうけど、中の人形のメンタルは消えることになるだろうから。</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:（メンタルが……融合する？そんなの、あなたの口から聞いたことないわ！）
M4A1Mod(0)<Speaker>透き通った声</Speaker>||:<color=#00CCFF>聞かれていなかったもの。一つの素体にメンタルが一つまでしか存在できないのは当然のことでしょう。そうでないならメンタルモジュールは何のためにあるのかしら。</color>
M4A1Mod(0)<Speaker>M4A1</Speaker>||:（ッ……だったら、あなたはどうして存在できてるの？）
()<Speaker>透き通った声</Speaker>||<黑屏1>0,5</黑屏1>:<color=#00CCFF>私の演算速度でならあなたとの同化をなんとか抑えることができるからよ。普通の人形じゃ無理だけどね。</color>
AR15Mod(0)<Speaker>ST AR-15</Speaker>||<震屏><BIN>197</BIN><黑屏2>0,5</黑屏2><BGM>BGM_Empty</BGM>:M4……M4！
M4A1Mod(0)<Speaker>M4A1</Speaker>||:ど、どうしたの……？
AR15Mod(0)<Speaker>ST AR-15</Speaker>||:指揮官から通信よ。
M4A1Mod(0)<Speaker>M4A1</Speaker>||:あっ……はい。+指揮官、こちらM4です、何か指示でも？
