()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<黑屏2><BIN>46</BIN><BGM>BGM_Room</BGM>:コントロールセンターにて。+404小隊はAR小隊を発見した。
HK416Mod(0)<Speaker>416</Speaker>||:9……直接M4A1を探すって言ってたけど、これは……
HK416Mod(0);G11(0)<Speaker>Gr G11</Speaker>||:どうしてAR小隊のみんなまで彫刻みたいにピクリともしないの？
HK416Mod(0);UMP9Mod(6)<Speaker>UMP9</Speaker>||:ここで何があったの……AR小隊まで停止してるなんて……
HK416Mod(0)<Speaker>416</Speaker>;UMP9Mod(6)||:9、これを見て。+AR-15とM4が有線で接続されている、//nおそらく問題の出所を突き止めたんだわ。
HK416Mod(0);G11(0)<Speaker>Gr G11</Speaker>||:9も接続して入ってみる？
HK416Mod(0)<Speaker>416</Speaker>;G11(0)||:ちょっと、45でさえ手を焼いてるんだから、9にやらせるのは危険すぎるわ。
HK416Mod(0);UMP9Mod(6)<Speaker>UMP9</Speaker>||:わたし……やってみる。45姉のためなら……
HK416Mod(0)<Speaker>416</Speaker>;UMP9Mod(6)||:AR小隊でどうしようもないのなら、あんたの性能じゃ行ったって無駄よ。
HK416Mod(0);UMP9Mod(4)<Speaker>UMP9</Speaker>||<BGM>BGM_Empty</BGM>:でも！
HK416Mod(0);UMP9Mod(4)<Speaker></Speaker>||<SE1>AVG_footsteps_cave</SE1>:足音が下の階から響いてきた。//n一歩、また一歩とこちらに接近してきているようだ。
HK416Mod(0);G11(2)<Speaker>Gr G11</Speaker><Shake>||<BGM>m_avg_labyrinth</BGM>:どういう……こと……体が動かない……
HK416Mod(0)<Speaker>416</Speaker>;G11(2)||<SE1>Heartbeat</SE1>:敵？！
HK416Mod(0);NytoIsomer(0)<Speaker>失格異性体</Speaker>||:…………
HK416Mod(0)<Speaker>416</Speaker>;NytoIsomer(0)||<SE1>Rope</SE1>:くそっ……銃が……持ち上がらない……
UMP9Mod(4)<Speaker>UMP9</Speaker>;NytoIsomer(0)||:強制連鎖の信号……チッ、どうしてポートを閉じたのに体が……
UMP9Mod(4);NytoIsomer(0)<Speaker>失格異性体</Speaker>||:…………+私は戦いに来たわけじゃない。
HK416Mod(0)<Speaker>416</Speaker>;NytoIsomer(0)||:どうして気付かなかったの……//nグリフィン人形たちをやったのもあんたね！
NytoIsomer(0)<Speaker>失格異性体</Speaker>||:私は死を見過ぎた。+私たちが戦うことに意味はない。+私は彼女を歓迎するためにやってきた、//nそして彼女には私たちを連れてここを離れてもらう。+連鎖を行って初めて意味を理解した。私では望まれた彼女にはなれないと。+だが彼女が私たちの全てを受け入れることを選択し、//n完璧になるという願いを捨てるのならば。それもまた私の願い通り。+あと少しで絶望の花が開く。もう時間が無い。
NytoIsomer(0)<Speaker></Speaker>||<黑屏1>:ゆっくりとM4の前まで進んだ異性体は、//n微動だにしない彼女の顔に両手をそっと置き、恭しく跪いた。
