()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>181</BIN><黑屏2><BGM>BGM_Brain</BGM>:……名もなき慰霊碑。
()<Speaker></Speaker>||:破壊された隔離壁と浄化塔、そして群れをなして//n襲い来る感染者たちを前に、アンジェは拳を握りしめた。+彼女は憤怒を感じてはいたが、どう表現すればいいかわからずにいた。
NPC-AngeStreet(0)<Speaker>アンジェリア</Speaker>||:浄化塔は崩壊したわ。+裏切者の手によって、隔離壁もろとも爆破された。
NPC-AngeStreet(0);NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>言いたいことは直接言え。</color>
NPC-AngeStreet(0)<Speaker>アンジェリア</Speaker>;NPC-Jason(0)||:最初から知っていたわね！//n潜伏者は保安局によって排除されたはずじゃなかったの！？//nどうしてこんなことに！
NPC-AngeStreet(0);NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>いくら保安局でも、すべての潜伏者を割り出せるわけではない。誤差があっても仕方ないことだ。</color>
NPC-AngeStreet(0)<Speaker>アンジェリア</Speaker>;NPC-Jason(0)||:チッ……感染生物の数が多すぎるのよ、人手も全然足りてない。//nしかも嵐がすぐそこまで来てる、時間がないわ。//n隔離壁付近への支援を要請させて。
NPC-AngeStreet(0);NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>ダメだ。</color>
NPC-AngeStreet(0)<Speaker>アンジェリア</Speaker>;NPC-Jason(0)||:どうして！？+緊急時には支援を提供すると言ったはずでしょ！+……ELIDをしばらく食い止めるだけよ、これが理不尽な要求だっていうの！？
NPC-AngeStreet(0);NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>エージェント小隊は全滅だ。派遣できる者はいない。</color>
NPC-AngeStreet(0)<Speaker>アンジェリア</Speaker>;NPC-Jason(0)||:……全滅……？+どうして…？それなら支援部隊は？
NPC-AngeStreet(0);NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>支援部隊など存在しない。任務に派遣された者はこれで全部だ。</color>
NPC-AngeStreet(0)<Speaker>アンジェリア</Speaker>;NPC-Jason(0)||:…………+これだけ重要な会議だというのに、どうして保安意識がこうも低いのよ。+今すぐ小隊を呼び戻して、議事堂に向かわせるわ。
NPC-AngeStreet(0);NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>その必要はない。今の偵察任務を続けろ。</color>
NPC-AngeStreet(0)<Speaker>アンジェリア</Speaker>;NPC-Jason(0)||:だけどロシチン大使が……
NPC-AngeStreet(0);NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>ロシチン大使はすでに死んだ。</color>
NPC-AngeStreet(0)<Speaker>アンジェリア</Speaker>;NPC-Jason(0)||:…………
NPC-AngeStreet(0);NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>彼らの犠牲を無駄にするな、任務を続行するんだ。</color>
NPC-AngeStreet(0)<Speaker>アンジェリア</Speaker>;NPC-Jason(0)||:犠牲を無駄に……+たった今、恐ろしい可能性が脳裏に浮かんだわ……聞きたくはない？
NPC-AngeStreet(0);NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>この数秒にも満たない時間で、ひらめいた可能性とやらをか？</color>+<color=#00CCFF>聞く必要はなさそうだ、そしてお前に何かを説明する必要も―――</color>
NPC-AngeStreet(0)<Speaker>アンジェリア</Speaker>;NPC-Jason(0)||:あなたの声からは、少しの動揺も感じられないわ。+いくらあなたが強靭な精神を持っていても、//nこんな局面を前に平然でいられるはずがない……+だから怪しいのよ……
NPC-AngeStreet(0);NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>……</color>+<color=#00CCFF>考えすぎだ。保安局のエージェントとして任務を全うしろ、それがお前に残された唯一の価値だ。</color>
NPC-AngeStreet(0)<Speaker>アンジェリア</Speaker>;NPC-Jason(0)||:フッ、とっくに裏切ったつもりでいたわ。
NPC-AngeStreet(0);NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>だから、お前にはオレが必要だ。</color>
NPC-AngeStreet(0)<Speaker>アンジェリア</Speaker>;NPC-Jason(0)||:本気でそう思ってるの？
NPC-AngeStreet(0);NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>お前、少し出しゃばったことをしたからといって、偉くなったつもりか？</color>+<color=#00CCFF>お前にはオレが必要に決まっている。お前が目的を果たしたいのならな。</color>
NPC-AngeStreet(0)<Speaker>アンジェリア</Speaker>;NPC-Jason(0)||:…………
NPC-AngeStreet(0);NPC-Jason(0)<Speaker>K</Speaker><通讯框>||:<color=#00CCFF>お前が誰だろうと、過去に何をしでかしてようと、オレには関係ない。</color>+<color=#00CCFF>お前の忠誠心を測るのはこのオレだ、そして今お前を守れるのもこのオレだけだ。</color>+<color=#00CCFF>それを忘れるな。それから、余計なことも二度と口にするな。任務を続けろ、いいな。</color>
NPC-AngeStreet(0)<Speaker>アンジェリア</Speaker>||:…………
()<Speaker></Speaker>||<黑屏1>:アンジェリアは通信を切ると、静かに街を見下ろした。
