()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>9</BIN><黑屏2><黑屏1><BGM>BGM_Wake</BGM>:……+…………
()<Speaker></Speaker>||<BIN>159</BIN><黑屏2>:コントロールセンター付近にて。
M4A1Mod(0)<Speaker>M4A1</Speaker>||:……事情はこの通りよ。
RO635(3)<Speaker>RO635</Speaker>||:AR-15も知っていたのですね？
()<Speaker></Speaker>||:傍らにいたAR-15が頷く。
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker>||:わたしには……よく分からないや……M4が二人になっちゃったってこと？
RO635(3)<Speaker>RO635</Speaker>||:いや、状況はもう少し複雑で……
RO635(0)<Speaker>RO635</Speaker>||:別のメンタルが宿ってたってことよ。そうだったのね……//nそれならさっきの状況にも説明がつく。
RO635(0);M4A1Mod(3)<Speaker>M4A1</Speaker>||:ごめんなさい……
RO635(0)<Speaker>RO635</Speaker>;M4A1Mod(3)||:でもどうして教えてくれなかったのですか？手に入れた情報も、//nOGASから聞いた作戦も、一人で抱え込むよりわたしたちに//n共有したほうが良かったのではありませんか？
RO635(0);M4A1Mod(0)<Speaker>M4A1</Speaker>||:みんなにとって脅威になると思って……//nOGASどころか、自分が誰なのかも分からないし……
RO635(3)<Speaker>RO635</Speaker>;M4A1Mod(0)||:しかしわたしたちは、あなたを守るために生み出されました。//n脅威があったとしても、わたしたちで解決するべきです……
M4A1Mod(3)<Speaker>M4A1</Speaker>||:でも、もし私が私でなくなったら！？
M4 SOPMOD IIMod(0)<Speaker>M4 SOPMOD II</Speaker><Shake>||:みんなが何を言ってるかは分からないけど、M4はM4だよ！//nみんなして何を難しい顔してるの？
UMP45Mod(0)<Speaker>UMP45</Speaker>||:はいはい、もういいから。+416、あなたもAR小隊の信頼の精神ってものを学んでおくべきね。
HK416Mod(0)<Speaker>416</Speaker>||:私は関係ないでしょ！
