()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BIN>55</BIN><BGM>BGM_Brain</BGM><黑屏2>:……
AN94(0)<Speaker>AN94</Speaker>||:呼叫安洁，收到请回答。+按照紧急预案B的撤离行动完成，相关器材的安放位置已上传至共享信息库。+是否再次和你们汇合？请求下一步指令。
AN94(0);NPC-AngeStreet(0)<Speaker>安洁</Speaker><通讯框>||:<color=#00CCFF>收到。任务完成，立即自行撤出这个区域，AN94。</color>
AN94(0)<Speaker>AN94</Speaker>;NPC-AngeStreet(0)||:收到，立即执行。
AN94(0);NPC-AngeStreet(0)<Speaker>安洁</Speaker>||:<color=#00CCFF>然后——</color>+<color=#00CCFF>自由活动吧。</color>
AN94(0)<Speaker>AN94</Speaker>;NPC-AngeStreet(0)||:……什么？
AN94(0);NPC-AngeStreet(0)<Speaker>安洁</Speaker>||:<color=#00CCFF>我们的事情已经做完了，AN94。</color>+<color=#00CCFF>这次任务结束后，你们有一天的时间可以自由活动。</color>+<color=#00CCFF>就当作这是假期，好好放松一下吧。</color>
AN94(0)<Speaker>AN94</Speaker>;NPC-AngeStreet(0)||:但是……
AN94(0);AK12(0)<Speaker>AK12</Speaker><通讯框>||:<color=#00CCFF>偶尔休个假不也挺好的吗，AN94？</color>
AN94(0)<Speaker>AN94</Speaker>;AK12(0)||<黑屏1><BGM>BGM_Empty</BGM>:……嗯。
()<Speaker></Speaker>||<BIN>85</BIN><黑屏2><BGM>BGM_Room</BGM>:……某处安全屋内。
AK12(0)<Speaker>AK12</Speaker>||:AN94。
AN94(0)<Speaker>AN94</Speaker>;AK12(0)||:我在。
AN94(0);AK12(0)<Speaker>AK12</Speaker>||:安洁刚才给我们的命令是什么？
AN94(0)<Speaker>AN94</Speaker>;AK12(0)||:“这次任务结束后，你们有一天的时间可以自由活动。”
AN94(0);AK12(0)<Speaker>AK12</Speaker>||:所以，你认为一直紧紧跟着我也是自由活动的一种吗？
AN94(0)<Speaker>AN94</Speaker>;AK12(0)||:你不开心了吗，AK12？+我很抱歉……
AN94(0);AK12(0)<Speaker>AK12</Speaker>||:不算是。+我说，AN94。每个人形生来就有自己的使命，对吧？
AN94(0)<Speaker>AN94</Speaker>;AK12(0)||:是的。我是为了你才被制造出来的。
AN94(0);AK12(0)<Speaker>AK12</Speaker>||:会截断我的谈话策略……你变得比之前更灵活了嘛，AN94。
AN94(0)<Speaker>AN94</Speaker>;AK12(0)||:这是和指挥官学到的技巧。但我想，我现在不应该说谢谢夸奖。
AN94(0);AK12(0)<Speaker>AK12</Speaker>||:没关系，你说了我也不会介意的。
AN94(0)<Speaker>AN94</Speaker>;AK12(0)||:AK12……我的做法不对吗？
AN94(0);AK12(0)<Speaker>AK12</Speaker>||:为什么这么想？
AN94(0)<Speaker>AN94</Speaker>;AK12(0)||:你看起来不是很高兴。
AN94(0);AK12(0)<Speaker>AK12</Speaker>||:并不是不高兴，AN94。+我只是觉得，你需要调整现在的状态——在战斗的时候就全神贯注，在不战斗的时候就应该学会放松。
AN94(0)<Speaker>AN94</Speaker>;AK12(0)||:但我不知道该怎么做才算是放松……清理内存算吗？
AN94(0);AK12(0)<Speaker>AK12</Speaker>||:真的不知道吗？+你的表情可不是这么说的。
AN94(0)<Speaker>AN94</Speaker><Shake>;AK12(0)||:不可能，我的表情管理一直……+……你在对我用诈术吗，AK12？
AN94(0);AK12(0)<Speaker>AK12</Speaker>||:你的进步真的不小。+但我依旧认为你是知道如何“放松”的，以前遇到他们的时候已经做过了，不是吗？
AN94(0)<Speaker>AN94</Speaker>;AK12(0)||:……+对我来说，看见你是安全的，我就感到安心。+就算是自由活动，我也只有这一种选择。
AN94(0);AK12(0)<Speaker>AK12</Speaker>||:没有选择？是你只想这么选吧。+这时候就不担心我不高兴了吗？
AN94(0)<Speaker>AN94</Speaker>;AK12(0)||:你的表情告诉我，你希望我坦诚。+如果你不高兴，以后我就不说了。
AN94(0);AK12(0)<Speaker>AK12</Speaker>||:你和格里芬接触的时候，格里芬到底都教了你些什么，对此我非常感兴趣。+……不，你不用立刻认真总结然后给我提交报告。
AN94(3)<Speaker>AN94</Speaker>;AK12(0)||:我知道了。
AN94(3);AK12(4)<Speaker>AK12</Speaker>||:在这点上你还是一样好猜。+总之——这个，拿着。
AN94(0)<Speaker>AN94</Speaker>;AK12(4)||:……？
AN94(0);AK12(4)<Speaker>AK12</Speaker>||:安洁给我们的酒会邀请函，拿着它去参加吧。
AN94(0)<Speaker>AN94</Speaker>;AK12(4)||:任务目标是？
AN94(0);AK12(0)<Speaker>AK12</Speaker>||:没有任务目标。
AN94(0)<Speaker>AN94</Speaker>;AK12(0)||:那么，需要排除潜在的威胁？
AN94(0);AK12(0)<Speaker>AK12</Speaker>||:也没有什么潜在的威胁。+这只是一场放松用的酒会，格里芬的诸位也会参加。+期待与他们的再会吗，94？
AN94(0)<Speaker>AN94</Speaker>;AK12(0)||:……
AN94(0);AK12(0)<Speaker>AK12</Speaker>||:礼服也已经帮你准备好了，去继续学习放松的方式吧。
AN94(0)<Speaker>AN94</Speaker>;AK12(0)||:我觉得你比我更适合去这样的地方。
AN94(0);AK12(0)<Speaker>AK12</Speaker>||:我已经不需要用这种酒会的场合来磨炼了，但你不一样。+听着，AN94。别像只雏鸟一样只盯着一个东西看。+画个圆圈把自己关进去，你的心智核心只会生锈——你必须去见识一下更多的，和我们惯常接触的那些不一样的东西。
AN94(0)<Speaker>AN94</Speaker>;AK12(0)||:但是……
AN94(0);AK12(0)<Speaker>AK12</Speaker>||:这是我的要求。
AN94(0)<Speaker>AN94</Speaker>;AK12(0)||<黑屏1>:……+我明白了。我会按时去的。
()<Speaker></Speaker>||<BGM>BGM_Empty</BGM><BIN>85</BIN><黑屏2>:酒会前夜。
()<Speaker></Speaker>||<BGM>BGM_Wake</BGM>:被命令不许跟随AK12的AN94一个人在安全屋里呆坐着。
AN94(0)<Speaker>AN94</Speaker>||:<color=#A9A9A9>（AK12去哪里了？我不能在任务之外的时间同步坐标，被她发现会不高兴的。）</color>+<color=#A9A9A9>（但是，这种掌控不了她动向的感觉，没法让心智安定运转……）</color>+我必须学会克服……吗。+<color=#A9A9A9>（脱离AK12去单独参加酒会……没有她在场，我到底应该做什么？）</color>
AN94(0)<Speaker></Speaker>||:AN94站起身，在安全屋里走了一圈。
AN94(0)<Speaker>AN94</Speaker>||:<color=#A9A9A9>（不能跟着AK12，只是想想就无法安心。）</color>+<color=#A9A9A9>（的确有替代的方法，但被AK12发现的话她一定会生气的吧……）</color>+<color=#A9A9A9>（安洁之前说过，为了保险起见，会在安全屋里放一些备用素体……）</color>+<color=#A9A9A9>（……要做得隐秘一点。）</color>
AN94(0)<Speaker></Speaker>||:AN94在角落弯下腰，打开安全屋的地板。+果然，暗格翻开后，一排素体出现在她的视线中。
AN94(3)<Speaker>AN94</Speaker>||:<color=#A9A9A9>(这个是AK12的。)</color>+<color=#A9A9A9>(睡着的安详表情，真不像她。)</color>
AN94(3)<Speaker></Speaker>||:确认身份后，AN94小心翼翼地把AK12的备用素体抱出来，放进准备好的随身箱子里。
AN94(3)<Speaker>AN94</Speaker>||:结束后就会把你放回去的。+只有这一次，请你陪着我吧。
AN94(3)<Speaker></Speaker>||:脚步声恰好在这时响起。AN94立刻合上箱子，规规矩矩地坐在箱子上等待。
AN94(3);AK12(0)<Speaker>AK12</Speaker>||:我回来了。
AN94(3)<Speaker>AN94</Speaker>;AK12(0)||:嗯。欢迎回来。
AN94(3);AK12(3)<Speaker>AK12</Speaker>||<BGM>BGM_Empty</BGM>:这个箱子……
AN94(0)<Speaker>AN94</Speaker><Shake>;AK12(3)||<SE1>Heartbeat</SE1>:……
AN94(0);AK12(4)<Speaker>AK12</Speaker>||:看起来你是准备好了。+接下来我会守夜的，为了明天的酒会，你先休息吧。
AN94(0)<Speaker>AN94</Speaker>;AK12(4)||:……呼。你说得对。+<color=#A9A9A9>（不该这么早装箱的，幸好看起来没有被发现。）</color>+晚安，AK12。
AN94(0);AK12(4)<Speaker>AK12</Speaker>||<黑屏1><BGM>BGM_Empty</BGM>:晚安，AN94。
AK12(0)<Speaker>AK12</Speaker>||<BIN>9</BIN><黑屏2><黑屏1>:真是有趣的做法。+很好，看来我可以准备更好的“惊喜”了……
()<Speaker></Speaker>||<BIN>139</BIN><黑屏2><BIN>80</BIN>:次日夜间，宴会现场。
NPC-Bodyguard1(0)<Speaker>保安</Speaker>||:是格里芬的工作人员啊，请走这边。
AN94(8)<Speaker>AN94</Speaker>||:谢谢。+<color=#A9A9A9>（这样的裙子战斗起来很不方便。高跟鞋也是，用于稳定身体的计算量变多了……）</color>+<color=#A9A9A9>（这就是庆祝酒会吗。看起来很安全，每个人都很放松。）</color>
()<Speaker>厨师</Speaker>||:这位小姐！要来尝尝新做的甜品吗？
AN94(8)<Speaker>AN94</Speaker>||:啊……在叫我吗？
