()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
()<Speaker></Speaker>||<BGM>BGM_Hello</BGM><BIN>73</BIN><黑屏2><SE1>AVG_tele_connect</SE1>:格里芬基地，训练场内。
QBU88(0)<Speaker>QBU-88</Speaker>||:你说什么——？！
QBU88(0)<通讯框>;KSVK(4)<Speaker>KSVK</Speaker><通讯框>||:<color=#00CCFF>没有付出的人永远不会得到回报，今夜的活动也无法逃出这个规则。</color>+<color=#00CCFF>今年的那位组织者准备的奖赏里，有一份是通用的超市八折优惠券。</color>
QBU88(0)<Speaker>QBU-88</Speaker>;KSVK(4)||:不会吧，这种事之前根本没听到过！+这样的话，岂不是只能去……但我没有报名啊！
QBU88(0);KSVK(4)<Speaker>KSVK</Speaker>||:<color=#00CCFF>人生总是会有意外，让自己也成为一份惊喜吧。</color>+<color=#00CCFF>我该传达的已经全部传达到了，那么，接下来只需要你做出选择……</color>
QBU88(0)<Speaker>QBU-88</Speaker>;KSVK(4)||:我去！这种好事情，怎么能少了我呢！
QBU88(0);KSVK(4)<Speaker>KSVK</Speaker>||:<color=#00CCFF>那么就加油吧，被选中之人。摘下今夜的冠冕，让荣光与你应得的东西落在你的手中吧。</color>
QBU88(0)<Speaker>QBU-88</Speaker>||<黑屏1><SE1>AVG_tele_disconnect</SE1>:半路加入的话会不会有……KSVK？挂断好快。算了，这么大的打折力度怎么能落在别人手里！+哼哼，可不要小看我的手艺。
()<Speaker>QBU-88</Speaker>||<BIN>9</BIN><黑屏2><黑屏1>:之前收藏的布刚好可以做这次的衣服。+……裙子的布料不太够啊，做成短裙好了。+符纸倒是能用之前城里拿到的通讯黄页剪，这些熊猫玩偶也可以穿上鱼线拿来用。只要没人开红外镜，就从后面把这些玩偶吊在她们面前！+完美的作战计划！出发！
()<Speaker></Speaker>||<BIN>46</BIN><黑屏2><BGM>BGM_Empty</BGM>:试胆大会开始后，各处的尖叫声与笑声此起彼伏。+QBU-88准备万全后，潜入了会场。
