()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
M1903(0)<Speaker>春田</Speaker>||<BIN>80</BIN><Night><黑屏2><BGM>BGM_Hello</BGM>:如何？李小姐？你有兴趣吗？
MLEMK1(0)<Speaker>李·恩菲尔德</Speaker>||:我有没有兴趣是其次的事，毕竟既然答应了春田小姐要帮这个忙，我就不会中途离场。+但对您的轻视，我恐怕难以认同。
WA2000(0)<Speaker>WA2000</Speaker>||:喂，我说你们两个，别当我不存在啊。+你们明明都在加大马力地轻视我吧？
M1903(0)<Speaker>春田</Speaker>||:如果觉得不服气的话，就在牌桌上证明给我们看吧。+我一直都相信李小姐会是手底下见真章的角色呢。+当然，我会负起责任好好讲解规则的。
WA2000(0)<Speaker>WA2000</Speaker>||:我说……虽然我不知道你打的是什么主意，但别胡乱煽动她啊。+扑克虽然确实不难，但有经验的人和没经验的人根本玩的不是同一个游戏。+跟我们较劲吃亏的只会是你自己喔？
MLEMK1(0)<Speaker>李·恩菲尔德</Speaker>||:这种事我当然明白，我不会天真到认为初学者能够轻易战胜老手。
WA2000(0)<Speaker>WA2000</Speaker>||:……真的吗？+我觉得你已经完全被煽动了。
MLEMK1(0)<Speaker>李·恩菲尔德</Speaker>||:比起这个，我更在意的是，说是扑克游戏。+莫非你们还赌博吗？
M1903(0)<Speaker>春田</Speaker>||:请放心吧，李小姐。+只是单纯的游戏而已。+如果涉及到赌博，就完全违反规定了呢。+就算指挥官不阻止，我也不会坐视不理的。
MLEMK1(0)<Speaker>李·恩菲尔德</Speaker>||:了解了，那么我没有任何问题。+在另外两位到来之前，请为我说明规则吧。
WA2000(0)<Speaker>WA2000</Speaker>||:这不就是干劲满满吗……
M1903(0)<Speaker>春田</Speaker>||:嗯，如果是那两位的话，可能还要花点时间呢。+不用着急，李。+在她们过来之前，要不要我们三人先玩一个小游戏呢？
MLEMK1(0)<Speaker>李·恩菲尔德</Speaker>||<黑屏1>:……小游戏？
