()||<BIN>9</BIN><黑屏1>0,10</黑屏1><BGM>BGM_Empty</BGM>:
WA2000(0)<Speaker>WA2000</Speaker>||<BIN>80</BIN><Night><黑屏2><BGM>BGM_Hello</BGM>:所以说，你不要这么沮丧啊。+都叫你抱着轻松的心态来玩了吧？
M1903(0)<Speaker>春田</Speaker>||:因为没有办法放松自己，所以就觉得沮丧。+结果因为沮丧，变得更加放松不下来。+没想到李小姐的个性意外地也有麻烦的一面。
MLEMK1(0)<Speaker>李·恩菲尔德</Speaker>||:……真的很抱歉。
M1903(0)<Speaker>春田</Speaker>||:不过我倒是更庆幸能邀请李小姐过来了呢。+如果我们能让您多少感觉到一点放松的话，活动本身也就有意义了。
98k(0)<Speaker>Kar98k</Speaker>||:我在门外边就感受到这股掺杂着红茶味的低气压了。+还以为是谁，原来是你啊。
M1891Mod(0)<Speaker>莫辛纳甘</Speaker>||:哈哈，怎么了？哭丧着脸，难道说被春田小姐欺负了吗？
M1903(0)<Speaker>春田</Speaker>||:真是过分，我才不会欺负人呢。+两位来的还真迟，我们已经玩过一轮了。
M1891Mod(0)<Speaker>莫辛纳甘</Speaker>||:什么？居然偷跑……可恶。+不过也没办法，谁让我们迟到了呢，哈哈。
98k(0)<Speaker>Kar98k</Speaker>||:所以这股低气压……是丧家犬的味道啊。+不像样，抬起头来，输了就要十倍赢回来。+这才是牌桌的规矩。
WA2000(0)<Speaker>WA2000</Speaker>||:赢的人是我啦！赶紧坐下吧。
M1891Mod(0)<Speaker>莫辛纳甘</Speaker>||:是，是，真是着急呢，WA2000，就赢了一把而已，不怕待会输光光吗？
98k(0)<Speaker>Kar98k</Speaker>||:卡诺和希诺呢？
M1903(0)<Speaker>春田</Speaker>||:她们两位临时有任务要外出。+李小姐就是代替她们来的。
98k(0)<Speaker>Kar98k</Speaker>||:将凶猛的山鹰换成只会鸣叫的知更雀吗……+听起来也太滑稽了。
M1903(0)<Speaker>春田</Speaker>||:不留神的话，知更雀也会变成手握利剑的骑士的。
WA2000(0)<Speaker>WA2000</Speaker>||:所以，这周是玩什么？
M1903(0)<Speaker>春田</Speaker>||:嗯，人也到齐了呢。+那么惯例地……先是辛苦大家一周的努力了。
M1891Mod(0)<Speaker>莫辛纳甘</Speaker>||:哈哈，没什么没什么。+在指挥官手底下工作比跟那些小布尔乔亚打交道爽快多了。
98k(0)<Speaker>Kar98k</Speaker>||:哼……我倒是很期待有哪一天能把指挥官叫过来呢。+以指挥官的战术水准，想来在牌桌上也会是个有价值的对手。
M1903(0)<Speaker>春田</Speaker>||:这倒是个不错的建议，但指挥官跟我们不同。+工作之后不休息的话会搞垮身体的，可没办法玩到那么晚。
MLEMK1(0)<Speaker>李·恩菲尔德</Speaker>||:……+……请开始吧，春田小姐。+五个人的话，要准备几张牌才好呢？
M1903(0)<Speaker>春田</Speaker>||:啊呀，振作起来了吗？李小姐。+不过很遗憾，既然人都到齐了，就不用再玩小游戏了呢。+您有没有听过“梭哈”呢？
MLEMK1(0)<Speaker>李·恩菲尔德</Speaker>||<黑屏1>:……梭哈？
